ticker-view,name,description,exchange,close,type,typespecs,pricescale,minmov,fractional,minmove2,currency,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,AnalystRating,AnalystRating.tr,change,Perf.W,Perf.1M,Perf.3M,Perf.6M,Perf.YTD,Perf.Y,Perf.5Y,Perf.10Y,Perf.All,Volatility.W,Volatility.M,TechRating_1D,TechRating_1D.tr,MARating_1D,MARating_1D.tr,OsRating_1D,OsRating_1D.tr,RSI,Mom,AO,CCI20,Stoch.K,Stoch.D,candlestick_patterns_1D,premarket_close,premarket_change,premarket_gap,premarket_volume,gap,volume,volume_change,postmarket_close,postmarket_change,postmarket_volume,Perf.1Y.MarketCap,price_earnings_ttm,price_earnings_growth_ttm,price_sales_current,price_book_fq,price_to_cash_f_operating_activities_ttm,price_free_cash_flow_ttm,price_to_cash_ratio,enterprise_value_current,enterprise_value_to_revenue_ttm,enterprise_value_to_ebit_ttm,enterprise_value_ebitda_ttm,SMA10,SMA30,SMA50,SMA100,SMA200
[object Object],MU,"Micron Technology, Inc.",NASDAQ,1132.33,stock,common,100.00,1.00,false,0.00,USD,-6.69,86403448.00,1.52,1278845601252.00,USD,25.63,44.17,697.29,0.04,Electronic technology,america,Electronic Technology,StrongBuy,Strong buy,-6.69,2.19,18.49,214.66,289.34,283.68,774.18,1270.36,8523.99,80064.96,9.36,7.35,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,58.95,136.46,202.73,109.93,71.03,68.91,long_upper_shadow_bearish,1139.55,-6.10,-4.33,1984472.00,-6.14,86403448.00,4.05,1133.50,0.10,20883970.00,730.31,25.63,0.04,15.39,12.69,25.21,49.54,49.77,1259172601252.00,13.95,21.21,18.42,1092.51,952.73,802.14,603.15,425.84
[object Object],LLY,Eli Lilly and Company,NYSE,1208.12,stock,common,100.00,1.00,false,0.00,USD,7.13,7725841.00,2.62,1137736608373.00,USD,43.49,27.78,130.14,0.53,Health technology,america,Health Technology,Buy,Buy,7.13,7.82,12.67,34.83,12.18,12.24,52.17,427.56,1531.27,42915.12,4.63,3.47,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,72.35,47.17,43.06,174.37,59.33,46.61,0.00,1130.84,0.28,0.11,6221.00,0.10,7725841.00,179.91,1211.26,0.26,2002466.00,40.12,43.49,0.31,13.98,36.54,52.85,91.55,204.91,1175824608373.00,16.27,34.41,32.47,1125.76,1095.22,1031.30,1005.12,975.92
[object Object],BRK.B,Berkshire Hathaway Inc. Class B,NYSE,498.66,stock,common,100.00,1.00,false,0.00,USD,2.22,7250367.00,1.26,1074095639963.00,USD,14.84,33.59,-10.48,0.00,Finance,america,Finance,Buy,Buy,2.22,1.20,3.31,5.16,-0.36,-0.46,2.49,78.85,259.29,2049.40,1.71,1.48,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,61.96,12.87,8.00,100.85,71.85,70.52,0.00,489.60,0.37,0.43,20082.00,0.50,7250367.00,2.67,497.50,-0.23,3080379.00,1.74,14.84,0.00,2.80,1.48,23.64,45.06,2.71,825096639963.00,2.20,13.61,11.10,492.32,484.99,480.46,484.83,490.09
[object Object],WMT,Walmart Inc.,NASDAQ,115.69,stock,common,100.00,1.00,false,0.00,USD,-0.08,36635951.00,1.66,920670190689.00,USD,40.75,2.84,21.78,0.83,Retail trade,america,Retail Trade,Buy,Buy,-0.08,-2.12,-2.23,-5.20,3.55,3.83,19.39,151.43,384.46,658052.24,2.64,2.34,Sell,Sell,StrongSell,Strong sell,Buy,Buy,37.30,-4.81,-4.13,-75.78,17.75,34.69,0.00,117.31,1.32,0.67,60550.00,1.30,36635951.00,79.55,115.65,-0.03,13084163.00,22.01,40.75,1.87,1.28,9.76,22.63,73.73,86.25,990765190689.00,1.37,32.83,22.10,118.53,120.73,124.23,124.95,116.87
[object Object],JPM,JPMorgan Chase & Co.,NYSE,329.05,stock,common,100.00,1.00,false,0.00,USD,-1.81,17640907.00,1.70,881693218011.00,USD,15.76,20.88,2.48,1.79,Finance,america,Finance,Buy,Buy,-1.81,-2.34,7.89,13.80,-0.02,2.03,15.58,114.09,460.47,3343.49,2.64,2.18,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,60.27,15.56,21.64,74.13,73.49,81.59,engulfing_bearish,335.50,0.11,0.49,9192.00,0.26,17640907.00,75.54,329.17,0.04,8031739.00,13.02,15.76,6.48,4.88,2.56,6.03,6.03,0.00,2123814218011.00,7.46,0.00,0.00,329.32,312.29,311.11,305.36,307.97
[object Object],AMD,"Advanced Micro Devices, Inc.",NASDAQ,521.58,stock,common,100.00,1.00,false,0.00,USD,-2.06,52705094.00,1.73,850488681480.00,USD,171.18,3.05,123.35,0.00,Electronic technology,america,Electronic Technology,Buy,Buy,-2.06,-1.88,2.67,158.50,142.11,138.27,257.32,503.82,10588.11,113697.62,6.47,6.11,Buy,Buy,StrongBuy,Strong buy,Sell,Sell,56.08,33.13,37.59,18.24,69.50,70.88,long_lower_shadow_bullish,519.87,-2.38,-2.55,397757.00,-2.40,52705094.00,94.37,518.70,-0.55,15947393.00,264.50,171.18,1.42,23.46,13.19,88.49,100.37,69.64,842001681480.00,22.48,192.90,114.03,526.13,494.63,439.12,324.48,270.47
[object Object],ASML,ASML Holding NV Sponsored ADR,NASDAQ,1794.62,dr,0.00,100.00,1.00,false,0.00,USD,-2.53,2839950.00,1.25,685474797443.44,USD,59.84,29.99,26.40,0.42,Electronic technology,america,Electronic Technology,Buy,Buy,-2.53,-6.73,9.61,36.12,68.31,58.29,124.39,156.77,1842.23,65411.00,4.06,4.05,Buy,Buy,StrongBuy,Strong buy,Sell,Sell,53.62,-104.86,124.42,6.73,47.96,51.42,0.00,1781.23,-3.26,-1.80,58802.00,-3.23,2839950.00,29.10,1791.74,-0.16,582781.00,114.83,59.84,2.33,18.18,28.82,58.43,69.02,71.72,678941016903.44,17.38,49.95,45.87,1846.39,1710.85,1613.57,1504.89,1293.79
[object Object],ASML,ASML Holding NV,EURONEXT,1578.20,stock,common,10.00,2.00,false,0.00,EUR,-0.99,653060.00,0.66,685474797443.44,USD,61.02,29.88,16.87,0.48,Electronic technology,netherlands,Electronic Technology,Buy,Buy,-0.99,-4.64,12.95,36.40,75.94,71.66,128.23,170.66,1868.32,6068.60,3.67,3.90,Buy,Buy,StrongBuy,Strong buy,Sell,Sell,57.23,-51.40,129.43,16.61,50.85,55.54,0.00,0.00,0.00,0.00,0.00,-1.24,653060.00,-8.59,1578.20,0.00,255119.00,120.45,61.02,3.65,18.25,29.20,57.80,67.86,72.67,679026871301.44,17.44,50.14,46.04,1614.62,1491.88,1398.36,1297.76,1116.81
[object Object],INTC,Intel Corporation,NASDAQ,128.32,stock,common,100.00,1.00,false,0.00,USD,-3.42,99475199.00,0.69,644936356812.00,USD,0.00,-0.63,86.00,0.00,Electronic technology,america,Electronic Technology,Neutral,Neutral,-3.42,-2.64,3.16,194.18,254.77,239.74,472.86,127.68,308.53,318075.06,8.40,7.51,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,56.78,11.36,14.09,60.94,75.37,79.67,spinning_top_black,128.72,-3.12,-2.16,1382034.00,-3.13,99475199.00,-19.20,127.62,-0.55,16349834.00,583.29,0.00,0.00,12.56,5.79,65.36,0.00,19.89,670773356812.00,12.48,505.86,49.71,129.06,118.52,108.39,78.30,58.23
[object Object],V,Visa Inc. Class A,NYSE,336.23,stock,common,100.00,1.00,false,0.00,USD,1.73,16717376.00,1.84,633499323627.00,USD,29.56,11.37,15.70,0.77,Finance,america,Finance,StrongBuy,Strong buy,1.73,1.58,3.19,10.49,-5.31,-3.90,-2.19,41.27,353.26,2160.37,2.62,2.20,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,61.30,17.18,6.19,142.06,73.32,70.73,0.00,331.95,0.43,0.25,4997.00,0.52,16717376.00,137.03,337.16,0.28,6956694.00,-6.49,29.56,1.85,14.72,18.04,28.31,30.41,40.46,642080323627.00,14.92,22.19,21.25,329.10,326.03,323.13,317.91,328.71
[object Object],JNJ,Johnson & Johnson,NYSE,254.66,stock,common,100.00,1.00,false,0.00,USD,3.99,16316770.00,1.71,613021900481.00,USD,29.44,8.65,-3.86,2.06,Health technology,america,Health Technology,Buy,Buy,3.99,9.87,10.73,5.58,22.71,23.13,66.77,54.86,121.44,40646.06,2.81,2.10,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,71.98,16.33,8.94,210.35,90.16,83.83,0.00,247.97,1.26,0.87,7414.00,1.38,16316770.00,61.00,254.61,-0.02,5714512.00,58.34,29.44,0.00,6.21,7.55,27.23,35.01,28.24,645957900481.00,6.70,24.94,19.20,238.52,233.04,230.66,235.98,217.34
[object Object],XOM,Exxon Mobil Corporation,NYSE,136.54,stock,common,100.00,1.00,false,0.00,USD,-0.73,22684174.00,1.13,565951071820.00,USD,23.04,5.93,-21.60,2.99,Energy minerals,america,Energy Minerals,Buy,Buy,-0.73,-1.29,-7.26,-17.54,14.85,13.70,25.34,111.49,53.59,6232.29,1.90,2.06,Sell,Sell,StrongSell,Strong sell,Neutral,Neutral,33.88,-10.06,-10.65,-98.30,9.80,12.45,spinning_top_black,137.00,-0.40,0.03,22413.00,-0.42,22684174.00,70.59,137.22,0.50,10463663.00,21.50,23.04,0.00,1.76,2.22,12.02,30.53,68.02,611792071820.00,1.86,18.67,10.23,139.75,147.97,148.86,151.71,135.19
[object Object],AMAT,"Applied Materials, Inc.",NASDAQ,626.84,stock,common,100.00,1.00,false,0.00,USD,-6.16,28138597.00,2.33,497685538903.00,USD,58.90,10.64,29.54,0.30,Producer manufacturing,america,Producer Manufacturing,StrongBuy,Strong buy,-6.16,0.69,35.91,85.66,139.40,134.70,242.18,351.68,2620.66,1132627.37,6.41,5.87,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,63.92,74.20,115.77,103.83,83.60,81.72,0.00,644.50,-3.52,-1.65,82879.00,-3.78,28138597.00,70.45,627.25,0.07,7987352.00,218.30,58.90,2.12,18.39,20.82,62.66,93.74,60.77,496712538903.00,17.11,56.80,53.79,604.12,509.09,468.21,411.57,329.35
[object Object],LRCX,Lam Research Corporation,NASDAQ,379.09,stock,common,100.00,1.00,false,0.00,USD,-5.66,19733606.00,1.38,474078972840.00,USD,71.55,5.30,47.60,0.27,Producer manufacturing,america,Producer Manufacturing,Buy,Buy,-5.66,-4.56,14.30,80.81,112.46,113.15,293.74,495.33,4559.99,170491.36,6.24,5.77,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,57.87,16.57,51.64,63.06,76.79,76.18,0.00,384.22,-4.38,-2.57,42503.00,-4.06,19733606.00,17.15,378.06,-0.27,7591150.00,281.62,71.55,1.59,23.30,44.79,68.54,79.38,100.33,473062515840.00,21.82,63.69,60.28,382.49,336.95,310.35,270.13,217.19
[object Object],CAT,Caterpillar Inc.,NYSE,997.47,stock,common,100.00,1.00,false,0.00,USD,-5.63,13948432.00,3.85,459471598760.00,USD,49.62,20.10,-2.05,0.61,Producer manufacturing,america,Producer Manufacturing,Buy,Buy,-5.63,1.89,10.20,43.63,71.03,72.70,166.70,360.83,1275.82,28829.50,3.96,3.38,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,58.51,99.84,87.40,106.35,84.47,85.80,0.00,1027.40,-2.80,-0.24,12030.00,-2.38,13948432.00,200.21,999.81,0.23,5335055.00,162.12,49.62,0.00,6.96,24.62,37.71,58.81,114.10,498464598760.00,7.04,41.15,34.54,978.72,921.68,895.37,812.76,685.13
[object Object],CSCO,"Cisco Systems, Inc.",NASDAQ,113.77,stock,common,100.00,1.00,false,0.00,USD,-4.37,51641294.00,2.11,448417025609.00,USD,37.09,3.07,25.71,1.45,Electronic technology,america,Electronic Technology,Buy,Buy,-4.37,-4.07,-3.54,38.79,45.68,48.44,65.56,114.01,314.01,147159.83,3.86,3.48,Sell,Sell,Sell,Sell,Sell,Sell,44.86,-8.06,1.85,-187.55,16.68,24.44,0.00,116.49,-2.08,0.18,60278.00,-1.50,51641294.00,91.78,113.60,-0.15,17915060.00,74.76,37.09,1.51,7.80,9.17,34.78,38.43,27.23,464778025609.00,7.65,31.96,27.21,119.29,120.12,108.69,94.32,83.94
[object Object],ABBV,"AbbVie, Inc.",NYSE,253.35,stock,common,100.00,1.00,false,0.00,USD,4.20,52635078.00,7.52,447616978490.00,USD,124.96,2.03,-13.55,2.66,Health technology,america,Health Technology,Buy,Buy,4.20,14.45,18.88,19.83,10.24,10.76,35.82,123.69,327.52,584.73,3.97,2.62,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,76.53,28.58,17.34,260.29,94.58,93.47,rising_window_bullish,245.39,0.93,0.75,9306.00,0.87,52635078.00,411.92,253.00,-0.14,17593887.00,26.73,124.96,0.00,6.87,0.00,21.18,22.49,47.86,511127978490.00,8.14,24.23,17.51,230.57,221.77,214.78,217.19,221.26
[object Object],MA,Mastercard Incorporated Class A,NYSE,499.02,stock,common,100.00,1.00,false,0.00,USD,2.07,9200995.00,2.27,440926018032.00,USD,28.88,17.28,21.21,0.65,Finance,america,Finance,StrongBuy,Strong buy,2.07,0.86,1.22,-0.09,-13.92,-12.56,-8.53,31.00,452.81,12282.63,3.12,2.26,Buy,Buy,Buy,Buy,Buy,Buy,54.22,12.51,-0.36,114.88,55.79,54.30,tweezer_bottom_bullish,488.64,-0.06,0.30,622.00,-0.07,9200995.00,147.14,499.00,-0.00,3472528.00,-12.50,28.88,1.33,12.84,65.88,24.97,25.67,50.81,451119018032.00,13.26,22.31,21.09,491.92,491.82,497.11,505.06,532.37
[object Object],ORCL,Oracle Corporation,NYSE,148.53,stock,common,100.00,1.00,false,0.00,USD,-2.58,36531732.00,1.18,427836346281.00,USD,25.50,5.82,34.18,1.35,Technology services,america,Technology Services,Buy,Buy,-2.58,-18.84,-22.43,5.39,-25.01,-24.78,-29.94,89.23,282.12,234644.68,6.56,6.36,Sell,Sell,StrongSell,Strong sell,Neutral,Neutral,29.59,-35.57,-31.58,-129.07,1.98,1.79,0.00,149.81,-1.74,-1.61,271429.00,-1.44,36531732.00,-1.04,149.00,0.32,7426983.00,-23.34,25.50,0.77,6.60,11.39,13.54,0.00,13.58,568876346281.00,8.45,25.35,17.92,173.17,194.93,189.07,169.80,203.14
[object Object],COST,Costco Wholesale Corporation,NASDAQ,952.54,stock,common,100.00,1.00,false,0.00,USD,1.09,8239152.00,3.75,422431306221.00,USD,47.91,19.88,12.78,0.56,Retail trade,america,Retail Trade,Buy,Buy,1.09,-1.06,-5.11,-3.00,9.41,10.61,-3.56,141.15,517.57,37686.46,1.84,2.08,Sell,Sell,StrongSell,Strong sell,Neutral,Neutral,41.03,-23.15,-39.85,-80.82,21.52,23.79,doji,953.57,1.20,0.57,3293.00,1.17,8239152.00,230.22,950.50,-0.21,3425538.00,-2.58,47.91,3.71,1.43,12.61,28.22,48.07,21.17,410667306221.00,1.40,36.59,29.78,963.04,990.37,996.96,995.62,957.67
[object Object],BAC,Bank of America Corp,NYSE,57.88,stock,common,100.00,1.00,false,0.00,USD,-0.53,48757636.00,1.31,410750655998.00,USD,14.36,4.03,20.32,1.90,Finance,america,Finance,StrongBuy,Strong buy,-0.53,1.14,10.48,20.41,2.84,5.18,23.29,39.60,353.25,1761.47,2.16,2.09,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,71.05,2.72,4.43,95.24,82.89,88.66,0.00,58.69,0.86,-0.18,56939.00,0.60,48757636.00,44.43,57.93,0.09,18231210.00,16.10,14.36,0.71,3.64,1.50,6.65,6.65,0.00,1156706655998.00,5.93,0.00,0.00,57.05,53.80,53.31,52.00,52.43
[object Object],UNH,UnitedHealth Group Incorporated,NYSE,427.89,stock,common,100.00,1.00,false,0.00,USD,2.97,10588247.00,1.58,388585898430.00,USD,32.32,13.24,-44.65,2.07,Health services,america,Health Services,Buy,Buy,2.97,6.24,13.07,59.96,30.77,29.31,41.42,5.66,214.28,295953.60,2.97,2.35,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,71.55,22.34,15.06,157.05,83.96,78.68,marubozu_white_bullish,417.16,0.39,-0.16,18367.00,0.15,10588247.00,75.93,426.68,-0.28,2603215.00,34.51,32.32,0.00,0.84,3.97,16.82,19.80,0.00,473940898430.00,1.05,0.00,0.00,409.28,396.91,382.92,333.82,335.87
[object Object],GE,GE Aerospace,NYSE,369.00,stock,common,100.00,1.00,false,0.00,USD,-0.64,8361163.00,1.49,384991456421.00,USD,45.48,8.11,26.53,0.42,Electronic technology,america,Electronic Technology,Buy,Buy,-0.64,1.69,17.40,30.39,16.55,19.13,46.91,463.18,161.03,7641.10,3.62,3.11,Buy,Buy,StrongBuy,Strong buy,Sell,Sell,72.81,36.24,40.35,112.12,87.58,87.56,0.00,372.01,0.18,0.17,5269.00,-0.80,8361163.00,10.13,368.60,-0.11,2881784.00,43.25,45.48,1.73,8.10,21.32,43.94,52.17,35.42,395571456421.00,8.19,45.15,39.58,356.18,326.79,312.78,312.69,307.57
[object Object],ARM,ARM Holdings PLC Sponsored ADR,NASDAQ,334.27,dr,0.00,100.00,1.00,false,0.00,USD,-3.87,7718153.00,0.57,355663268311.00,USD,394.93,0.85,13.60,0.00,Electronic technology,america,Electronic Technology,Buy,Buy,-3.87,-24.07,4.29,120.60,199.89,196.26,110.85,495.85,495.85,495.85,10.52,10.23,Neutral,Neutral,Neutral,Neutral,Sell,Sell,48.39,-7.96,47.08,-90.19,31.52,40.46,spinning_top_black,334.46,-3.81,-3.14,132803.00,-3.64,7718153.00,-7.90,332.30,-0.59,704521.00,129.77,394.93,30.22,75.48,42.92,234.25,364.66,99.14,352553268311.00,71.66,392.16,307.10,386.32,339.79,285.30,208.52,173.48
[object Object],KO,Coca-Cola Company,NYSE,82.63,stock,common,100.00,1.00,false,0.00,USD,2.75,53357490.00,2.64,355514110702.00,USD,26.02,3.18,27.17,2.49,Consumer non-durables,america,Consumer Non-Durables,Buy,Buy,2.75,3.46,1.89,10.44,18.13,18.30,18.55,52.31,89.21,31789.33,2.06,1.92,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,60.67,0.10,0.29,97.87,56.88,50.53,0.00,80.80,0.47,0.29,46693.00,0.67,53357490.00,232.77,82.43,-0.24,21521217.00,15.71,26.02,0.93,6.96,10.57,24.36,28.38,25.79,387685110702.00,7.78,24.45,22.94,80.66,80.53,79.32,78.46,74.02
[object Object],HD,"Home Depot, Inc.",NYSE,348.86,stock,common,100.00,1.00,false,0.00,USD,1.12,7771709.00,1.35,347854117083.00,USD,24.77,14.08,-4.45,2.65,Retail trade,america,Retail Trade,Buy,Buy,1.12,5.17,10.84,6.52,0.54,1.58,-3.95,11.22,178.33,993293.70,2.91,2.49,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,66.01,22.85,18.36,159.63,95.73,81.92,spinning_top_white,348.00,0.87,-1.16,4754.00,0.84,7771709.00,11.38,345.68,-0.91,3204849.00,-5.04,24.77,0.00,2.06,25.07,19.27,24.27,217.03,409410117083.00,2.46,19.74,16.41,334.49,319.50,322.69,338.92,356.77
