ticker-view,name,description,exchange,close,type,typespecs,pricescale,minmov,fractional,minmove2,currency,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,AnalystRating,AnalystRating.tr,change,Perf.W,Perf.1M,Perf.3M,Perf.6M,Perf.YTD,Perf.Y,Perf.5Y,Perf.10Y,Perf.All,Volatility.W,Volatility.M,TechRating_1D,TechRating_1D.tr,MARating_1D,MARating_1D.tr,OsRating_1D,OsRating_1D.tr,RSI,Mom,AO,CCI20,Stoch.K,Stoch.D,candlestick_patterns_1D,premarket_close,premarket_change,premarket_gap,premarket_volume,gap,volume,volume_change,postmarket_close,postmarket_change,postmarket_volume,Perf.1Y.MarketCap,price_earnings_ttm,price_earnings_growth_ttm,price_sales_current,price_book_fq,price_to_cash_f_operating_activities_ttm,price_free_cash_flow_ttm,price_to_cash_ratio,enterprise_value_current,enterprise_value_to_revenue_ttm,enterprise_value_to_ebit_ttm,enterprise_value_ebitda_ttm,SMA10,SMA30,SMA50,SMA100,SMA200
[object Object],TSLA,"Tesla, Inc.",NASDAQ,310.37,stock,common,100.00,1.00,false,0.00,USD,-2.91,21657693.00,0.55,1165680455467.65,USD,286.96,1.08,-37.36,0.00,Consumer durables,america,Consumer Durables,Neutral,Neutral,-2.91,-18.70,-18.34,-16.90,-30.63,-32.20,0.12,43.04,1994.58,24403.27,4.69,4.65,StrongSell,Strong sell,StrongSell,Strong sell,Sell,Sell,27.57,-97.39,-36.85,-256.23,4.26,6.81,0.00,320.90,0.38,1.60,1098089.00,0.32,21657693.00,-81.27,0.00,0.00,0.00,34.52,286.96,0.00,10.92,14.11,58.80,190.68,25.24,1138897455467.65,10.99,238.66,101.24,370.99,390.91,402.50,393.57,414.69
[object Object],LLY,Eli Lilly and Company,NYSE,1195.00,stock,common,100.00,1.00,false,0.00,USD,0.77,568100.00,0.25,1125380961247.21,USD,43.02,27.78,130.14,0.54,Health technology,america,Health Technology,Buy,Buy,0.77,3.07,5.81,32.78,10.27,11.02,49.12,392.64,1364.64,42447.98,2.96,3.31,StrongBuy,Strong buy,StrongBuy,Strong buy,Neutral,Neutral,56.82,6.42,5.91,26.11,40.76,33.21,"doji_star_bearish,doji",1196.92,0.93,0.01,4202.00,0.72,568100.00,-70.26,0.00,0.00,0.00,51.83,43.02,0.33,14.70,36.14,52.27,90.55,202.69,1163468961247.21,16.10,34.05,32.13,1170.55,1167.20,1129.40,1034.46,1016.12
[object Object],MU,"Micron Technology, Inc.",NASDAQ,927.68,stock,common,100.00,1.00,false,0.00,USD,-6.31,13176141.00,0.31,1047715383092.54,USD,21.00,44.17,697.29,0.05,Electronic technology,america,Electronic Technology,StrongBuy,Strong buy,-6.31,12.78,-14.28,87.06,133.58,214.33,735.30,1123.69,6526.29,65576.46,5.44,7.07,Sell,Sell,Sell,Sell,Sell,Sell,47.61,-51.62,-56.11,-41.75,64.50,58.22,0.00,959.00,-3.15,-1.33,831847.00,-3.15,13176141.00,-67.22,0.00,0.00,0.00,648.96,21.00,0.03,12.56,10.40,20.65,40.59,40.78,1028042383092.54,11.39,17.32,15.04,924.02,1010.38,955.52,709.61,502.09
[object Object],BRK.B,Berkshire Hathaway Inc. Class B,NYSE,496.27,stock,common,100.00,1.00,false,0.00,USD,1.11,645159.00,0.17,963513835434.81,USD,14.77,33.59,-10.48,0.00,Finance,america,Finance,Neutral,Neutral,1.11,0.15,0.67,5.86,2.91,-0.94,2.82,78.66,242.57,2039.12,0.93,1.38,StrongBuy,Strong buy,StrongBuy,Strong buy,Neutral,Neutral,54.86,2.56,-3.01,-23.76,22.92,17.42,0.00,490.91,0.01,0.13,13798.00,0.12,645159.00,-77.62,0.00,0.00,0.00,3.55,14.77,0.00,2.82,1.47,23.53,44.85,2.69,714514835434.81,1.90,11.79,9.61,491.77,494.17,489.03,484.26,490.10
[object Object],JPM,JPMorgan Chase & Co.,NYSE,349.57,stock,common,100.00,1.00,false,0.00,USD,-0.09,1024995.00,0.11,936676809839.80,USD,14.98,23.34,19.77,1.69,Finance,america,Finance,Buy,Buy,-0.09,3.11,4.95,12.35,15.75,8.39,17.53,132.75,446.37,3558.24,1.65,2.22,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,65.54,13.10,12.94,135.35,92.10,83.81,0.00,350.30,0.11,0.25,9153.00,0.21,1024995.00,-90.61,0.00,0.00,0.00,14.12,14.98,0.76,4.73,2.63,0.00,0.00,0.00,2170867809839.80,7.30,0.00,0.00,344.04,335.06,322.28,311.23,310.66
[object Object],WMT,Walmart Inc.,NASDAQ,109.12,stock,common,100.00,1.00,false,0.00,USD,0.66,4626613.00,0.24,868385603785.78,USD,38.44,2.84,21.78,0.89,Retail trade,america,Retail Trade,Buy,Buy,0.66,-6.70,-8.73,-17.30,-7.66,-2.07,14.18,129.95,345.09,620675.97,1.55,2.20,Sell,Sell,StrongSell,Strong sell,Neutral,Neutral,37.08,-4.78,-5.30,-120.51,13.79,19.14,0.00,108.09,-0.29,0.17,35066.00,-0.26,4626613.00,-78.50,0.00,0.00,0.00,19.85,38.44,1.75,1.20,9.21,21.35,69.54,81.35,938480603785.78,1.29,31.09,20.93,111.96,114.51,117.66,121.98,117.76
[object Object],AMD,"Advanced Micro Devices, Inc.",NASDAQ,522.50,stock,common,100.00,1.00,false,0.00,USD,-3.19,8614518.00,0.34,851988810006.92,USD,171.49,3.05,123.35,0.00,Electronic technology,america,Electronic Technology,Buy,Buy,-3.19,9.57,0.32,55.16,100.05,138.69,228.37,467.87,8711.13,113898.34,5.49,6.46,Neutral,Neutral,Neutral,Neutral,Sell,Sell,50.15,-35.39,10.89,-9.47,68.39,68.79,0.00,546.97,1.35,0.24,329137.00,1.34,8614518.00,-68.28,0.00,0.00,0.00,217.58,171.49,1.44,23.78,13.21,88.65,100.55,69.76,843501810006.92,22.52,191.66,113.68,527.09,529.66,508.49,386.58,305.68
[object Object],ASML,ASML Holding NV Sponsored ADR,NASDAQ,1758.31,dr,0.00,100.00,1.00,false,0.00,USD,-2.48,331403.00,0.17,686210752272.93,USD,54.74,32.12,23.10,0.41,Electronic technology,america,Electronic Technology,StrongBuy,Strong buy,-2.48,1.41,0.45,20.47,27.75,55.09,143.19,131.91,1555.82,64085.53,2.76,3.91,Sell,Sell,Sell,Sell,Sell,Sell,48.33,-39.01,-21.59,-59.10,51.75,47.63,0.00,1790.27,-0.71,0.39,30609.00,-0.73,331403.00,-70.06,0.00,0.00,0.00,135.38,54.74,2.43,16.85,27.16,51.95,59.75,78.08,679811587842.93,16.50,46.59,43.03,1775.31,1818.13,1741.75,1574.14,1376.20
[object Object],ASML,ASML Holding NV,EURONEXT,1544.40,stock,common,10.00,2.00,false,0.00,EUR,-2.20,297214.00,0.42,686210752272.93,USD,56.07,31.46,14.70,0.47,Electronic technology,netherlands,Electronic Technology,StrongBuy,Strong buy,-2.20,0.55,-2.31,26.88,31.55,67.98,153.60,147.94,1506.91,5936.49,3.35,4.11,Sell,Sell,Sell,Sell,Sell,Sell,48.32,-24.60,-23.94,-43.31,42.77,44.71,0.00,0.00,0.00,0.00,0.00,-1.22,297214.00,-50.62,0.00,0.00,0.00,139.06,56.07,3.90,17.21,27.27,51.75,59.20,78.41,679843715196.93,16.85,47.57,43.93,1560.88,1592.71,1527.83,1371.79,1193.66
[object Object],V,Visa Inc. Class A,NYSE,354.29,stock,common,100.00,1.00,false,0.00,USD,0.77,773831.00,0.11,667526609554.38,USD,31.15,11.37,15.70,0.74,Finance,america,Finance,StrongBuy,Strong buy,0.77,-2.55,7.69,15.37,8.72,1.26,-0.15,42.17,341.92,2281.78,1.35,2.28,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,56.58,5.32,13.39,14.85,41.91,50.28,0.00,354.79,0.91,0.41,4935.00,0.53,773831.00,-81.50,0.00,0.00,0.00,-0.18,31.15,1.97,15.66,19.01,29.83,32.04,42.63,676107609554.38,15.71,23.37,22.37,356.83,344.35,336.43,324.07,329.83
