ticker-view,name,description,exchange,close,type,typespecs,pricescale,minmov,fractional,minmove2,currency,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,AnalystRating,AnalystRating.tr,change,Perf.W,Perf.1M,Perf.3M,Perf.6M,Perf.YTD,Perf.Y,Perf.5Y,Perf.10Y,Perf.All,Volatility.W,Volatility.M,TechRating_1D,TechRating_1D.tr,MARating_1D,MARating_1D.tr,OsRating_1D,OsRating_1D.tr,RSI,Mom,AO,CCI20,Stoch.K,Stoch.D,candlestick_patterns_1D,premarket_close,premarket_change,premarket_gap,premarket_volume,gap,volume,volume_change,postmarket_close,postmarket_change,postmarket_volume,Perf.1Y.MarketCap,price_earnings_ttm,price_earnings_growth_ttm,price_sales_current,price_book_fq,price_to_cash_f_operating_activities_ttm,price_free_cash_flow_ttm,price_to_cash_ratio,enterprise_value_current,enterprise_value_to_revenue_ttm,enterprise_value_to_ebit_ttm,enterprise_value_ebitda_ttm,SMA10,SMA30,SMA50,SMA100,SMA200
[object Object],BRK.B,Berkshire Hathaway Inc. Class B,NYSE,495.52,stock,common,100.00,1.00,false,0.00,USD,1.28,6247223.00,1.10,1067855233839.58,USD,14.75,33.59,-10.48,0.00,Finance,america,Finance,Buy,Buy,1.28,1.93,1.81,0.14,-0.88,-1.09,1.90,74.64,249.60,2035.86,1.40,1.36,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,64.92,25.23,7.62,155.76,88.11,81.55,0.00,488.75,-0.10,0.05,27660.00,-0.35,6247223.00,36.10,494.69,-0.17,1437339.00,-4.91,14.75,0.00,2.81,1.47,23.49,44.78,2.69,818856233839.58,2.18,13.51,11.02,484.27,480.54,478.32,483.85,490.39
[object Object],LLY,Eli Lilly and Company,NYSE,1129.35,stock,common,100.00,1.00,false,0.00,USD,-0.32,3162942.00,0.98,1063555643362.74,USD,40.65,27.78,130.14,0.57,Health technology,america,Health Technology,Buy,Buy,-0.32,-2.56,12.15,15.37,6.11,4.92,39.37,405.23,1411.24,40110.51,3.13,3.00,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,61.79,47.15,106.45,49.42,68.33,72.87,0.00,1138.00,0.44,-0.02,12449.00,0.09,3162942.00,29.72,1129.71,0.03,563901.00,45.89,40.65,0.31,14.05,34.15,49.40,85.58,191.55,1101643643362.74,15.25,32.24,30.42,1125.31,1056.71,1000.66,998.99,960.42
[object Object],WMT,Walmart Inc.,NASDAQ,120.82,stock,common,100.00,1.00,false,0.00,USD,-0.18,20700391.00,0.83,961495124323.41,USD,42.56,2.84,21.78,0.80,Retail trade,america,Retail Trade,StrongBuy,Strong buy,-0.18,2.18,-9.63,-4.60,4.88,8.43,27.82,159.18,409.07,687236.44,2.22,2.27,Sell,Sell,Sell,Sell,Neutral,Neutral,46.75,6.22,-4.72,-8.10,87.97,74.79,0.00,120.00,-0.86,-0.41,157810.00,-1.07,20700391.00,40.14,120.45,-0.31,4327018.00,21.06,42.56,1.96,1.33,10.20,23.63,76.99,90.08,1031590124323.41,1.42,34.18,23.01,118.82,123.99,125.50,124.99,116.14
[object Object],AMD,"Advanced Micro Devices, Inc.",NASDAQ,547.26,stock,common,100.00,1.00,false,0.00,USD,6.98,33370838.00,1.06,892362489436.32,USD,179.61,3.05,123.35,0.00,Electronic technology,america,Electronic Technology,StrongBuy,Strong buy,6.98,12.84,26.29,178.25,160.56,150.00,371.59,577.72,12225.68,119300.45,7.99,5.93,StrongBuy,Strong buy,StrongBuy,Strong buy,Neutral,Neutral,65.24,37.13,43.92,134.88,68.60,49.44,rising_window_bullish,535.82,4.74,4.97,369608.00,4.73,33370838.00,5.54,546.87,-0.07,3776837.00,342.34,179.61,1.36,22.54,13.84,92.85,105.32,73.07,883875489436.32,23.60,202.49,119.70,501.92,465.69,393.37,302.51,255.83
[object Object],JPM,JPMorgan Chase & Co.,NYSE,319.40,stock,common,100.00,1.00,false,0.00,USD,-0.41,7954439.00,0.93,855835968248.05,USD,15.30,20.88,2.48,1.84,Finance,america,Finance,Buy,Buy,-0.41,1.96,6.39,10.52,0.30,-0.96,20.49,106.42,411.78,3242.51,2.04,1.88,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,63.16,22.82,9.17,156.78,87.59,83.12,0.00,324.12,1.06,0.47,25790.00,1.00,7954439.00,7.11,320.04,0.20,1663448.00,11.32,15.30,6.21,4.67,2.49,5.86,5.86,0.00,2097956968248.05,7.37,0.00,0.00,311.16,305.37,307.08,303.07,306.66
[object Object],INTC,Intel Corporation,NASDAQ,127.86,stock,common,100.00,1.00,false,0.00,USD,2.64,133354078.00,1.00,642624358425.49,USD,0.00,-0.63,86.00,0.00,Electronic technology,america,Electronic Technology,Neutral,Neutral,2.64,15.19,16.46,177.47,240.19,238.52,528.92,119.88,296.47,316934.47,8.86,7.13,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,64.26,18.53,4.66,162.16,80.53,62.03,0.00,129.60,4.04,4.10,3375429.00,3.95,133354078.00,-11.99,125.55,-1.81,12886416.00,592.57,0.00,0.00,11.78,5.77,65.12,0.00,19.82,668461358425.49,12.43,504.12,49.54,112.62,114.64,97.24,71.70,54.02
[object Object],V,Visa Inc. Class A,NYSE,323.82,stock,common,100.00,1.00,false,0.00,USD,0.44,6798755.00,0.94,610117341090.54,USD,28.47,11.37,15.70,0.81,Finance,america,Finance,StrongBuy,Strong buy,0.44,0.77,-0.06,4.02,-6.29,-7.45,-10.42,38.61,312.14,2076.94,1.93,1.93,Buy,Buy,Buy,Buy,Neutral,Neutral,51.89,1.05,-1.92,-3.57,55.19,54.10,0.00,323.50,0.34,0.32,9905.00,0.30,6798755.00,22.64,325.52,0.52,1689467.00,-11.70,28.47,1.81,14.36,17.37,27.26,29.29,38.96,618698341090.54,14.38,21.39,20.47,320.64,323.82,319.52,317.67,329.40
[object Object],XOM,Exxon Mobil Corporation,NYSE,140.92,stock,common,100.00,1.00,false,0.00,USD,-4.14,23564489.00,1.55,584105946846.55,USD,23.78,5.93,-21.60,2.78,Energy minerals,america,Energy Minerals,Buy,Buy,-4.14,-6.77,-8.34,-10.95,22.32,17.35,25.43,119.09,56.18,6435.42,2.81,2.47,Sell,Sell,StrongSell,Strong sell,Sell,Sell,35.64,-8.46,-3.81,-195.44,19.53,24.30,falling_window_bearish,139.69,-4.98,-2.52,157720.00,-4.95,23564489.00,33.03,141.18,0.18,3527333.00,39.19,23.78,0.00,1.88,2.30,12.41,31.51,70.20,629946946846.55,1.91,19.22,10.53,148.99,150.99,151.51,151.60,134.12
[object Object],JNJ,Johnson & Johnson,NYSE,235.66,stock,common,100.00,1.00,false,0.00,USD,-2.16,7525416.00,1.02,567284756385.56,USD,27.25,8.65,-3.86,2.18,Health technology,america,Health Technology,Buy,Buy,-2.16,1.24,2.12,-3.25,12.55,13.94,51.09,43.00,100.32,37606.02,2.04,1.71,Buy,Buy,StrongBuy,Strong buy,Sell,Sell,56.12,12.15,8.59,86.91,84.04,87.62,0.00,239.17,-0.71,-0.57,7922.00,-0.78,7525416.00,16.50,235.93,0.11,1641942.00,50.27,27.25,0.00,6.11,6.99,25.20,32.40,26.13,600220756385.56,6.23,23.17,17.84,232.96,229.23,230.83,234.87,214.90
[object Object],ORCL,Oracle Corporation,NYSE,192.64,stock,common,100.00,1.00,false,0.00,USD,4.62,20174546.00,0.60,554041496566.72,USD,33.07,5.83,34.21,1.09,Technology services,america,Technology Services,Buy,Buy,4.62,-11.53,1.13,23.93,5.09,-2.45,-4.43,147.01,396.49,304358.46,6.54,5.50,Sell,Sell,Sell,Sell,Neutral,Neutral,46.65,-55.51,-1.86,-51.04,15.58,18.27,0.00,187.29,1.72,2.48,505239.00,1.77,20174546.00,-31.75,192.40,-0.12,2239318.00,22.29,33.07,0.92,7.97,0.00,17.56,0.00,17.61,678336496566.72,10.07,30.22,21.37,210.47,200.45,185.91,170.04,205.63
[object Object],LRCX,Lam Research Corporation,NASDAQ,388.92,stock,common,100.00,1.00,false,0.00,USD,6.03,13410118.00,1.21,486372087554.21,USD,73.41,5.30,47.60,0.28,Producer manufacturing,america,Producer Manufacturing,Buy,Buy,6.03,22.09,34.37,76.36,137.35,118.68,338.12,502.34,4609.04,174914.88,7.97,5.39,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,72.69,71.80,49.74,226.07,93.95,82.08,rising_window_bullish,386.00,5.23,4.87,87084.00,5.23,13410118.00,44.87,388.00,-0.24,3494831.00,275.84,73.41,1.45,21.27,45.95,70.31,81.43,102.93,485355630554.21,22.39,65.35,61.85,340.95,311.07,289.34,258.02,205.91
[object Object],CSCO,"Cisco Systems, Inc.",NASDAQ,120.17,stock,common,100.00,1.00,false,0.00,USD,-0.77,23127827.00,0.94,473642215684.75,USD,39.18,3.07,25.71,1.36,Electronic technology,america,Electronic Technology,Buy,Buy,-0.77,-2.74,4.85,51.77,54.26,56.79,86.05,123.16,321.80,155443.76,3.55,3.42,Buy,Buy,Buy,Buy,Sell,Sell,57.49,-1.16,9.76,0.60,32.69,34.54,0.00,122.18,0.89,0.63,31976.00,1.21,23127827.00,26.91,120.30,0.11,5497059.00,84.75,39.18,1.54,7.94,9.69,36.74,40.59,28.76,490003215684.75,8.07,33.69,28.69,123.26,113.97,102.80,91.02,81.89
[object Object],AMAT,"Applied Materials, Inc.",NASDAQ,585.78,stock,common,100.00,1.00,false,0.00,USD,3.27,11640623.00,1.19,465085544139.34,USD,55.04,10.64,29.54,0.34,Producer manufacturing,america,Producer Manufacturing,Buy,Buy,3.27,23.06,36.73,69.21,126.91,119.33,242.45,319.88,2357.13,1058430.15,7.21,5.17,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,76.11,127.61,89.91,194.27,95.16,87.22,rising_window_bullish,588.00,3.66,4.01,74558.00,4.01,11640623.00,44.35,586.00,0.04,2073486.00,178.10,55.04,1.80,15.62,19.45,58.56,87.60,56.79,464112544139.34,15.99,53.07,50.26,513.96,459.10,431.96,388.91,311.34
[object Object],COST,Costco Wholesale Corporation,NASDAQ,979.45,stock,common,100.00,1.00,false,0.00,USD,-0.30,1891672.00,0.86,434365320238.64,USD,49.26,19.88,12.78,0.55,Retail trade,america,Retail Trade,Buy,Buy,-0.30,1.66,-6.66,-2.69,14.09,13.74,-1.96,154.80,529.06,38753.96,1.80,2.16,Sell,Sell,Sell,Sell,Neutral,Neutral,45.30,33.34,-27.92,-39.72,47.35,39.81,0.00,974.19,-0.83,-0.40,6941.00,-0.83,1891672.00,8.86,980.00,0.06,428649.00,-1.47,49.26,3.87,1.49,12.96,29.02,49.43,21.77,422601320238.64,1.44,37.65,30.65,972.45,1004.76,1004.25,996.23,957.56
[object Object],MA,Mastercard Incorporated Class A,NYSE,490.64,stock,common,100.00,1.00,false,0.00,USD,0.13,3887161.00,0.96,433521604545.80,USD,28.40,17.28,21.21,0.67,Finance,america,Finance,StrongBuy,Strong buy,0.13,0.80,-0.58,-3.90,-13.24,-14.03,-14.35,32.83,419.97,12074.69,1.96,1.96,Sell,Sell,StrongSell,Strong sell,Neutral,Neutral,48.58,-4.61,-6.02,-16.63,66.75,64.82,doji,490.50,0.11,0.76,3518.00,0.11,3887161.00,-2.44,490.64,0.00,816014.00,-16.52,28.40,1.34,12.87,64.77,24.55,25.23,49.96,443714604545.80,13.05,21.94,20.74,485.92,493.15,499.35,508.32,536.28
[object Object],CAT,Caterpillar Inc.,NYSE,933.93,stock,common,100.00,1.00,false,0.00,USD,2.57,2404592.00,0.84,430202739215.46,USD,46.46,20.10,-2.05,0.66,Producer manufacturing,america,Producer Manufacturing,Buy,Buy,2.57,1.85,3.91,32.03,58.94,61.69,161.44,326.43,1142.09,26986.66,4.12,3.26,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,58.18,68.57,12.73,139.66,64.92,46.92,rising_window_bullish,933.30,2.50,1.85,8748.00,2.68,2404592.00,14.66,934.10,0.02,648039.00,153.15,46.46,0.00,5.99,23.05,35.31,55.06,106.83,469195739215.46,6.63,38.73,32.52,910.94,898.27,859.54,785.40,662.26
[object Object],BAC,Bank of America Corp,NYSE,55.87,stock,common,100.00,1.00,false,0.00,USD,-0.27,31249475.00,0.82,396486505090.50,USD,13.86,4.03,20.32,1.96,Finance,america,Finance,StrongBuy,Strong buy,-0.27,4.01,12.60,17.23,1.36,1.53,26.99,35.34,317.56,1696.82,2.01,1.95,Buy,Buy,StrongBuy,Strong buy,Sell,Sell,70.23,4.36,2.75,149.94,92.07,92.21,0.00,56.60,1.04,0.43,99343.00,1.07,31249475.00,-5.27,55.93,0.11,6644601.00,11.22,13.86,0.68,3.51,1.45,6.42,6.42,0.00,1142442505090.50,5.86,0.00,0.00,54.25,52.31,52.50,51.62,52.14
[object Object],ABBV,"AbbVie, Inc.",NYSE,221.59,stock,common,100.00,1.00,false,0.00,USD,-2.70,5256943.00,1.02,391503619550.90,USD,109.29,2.03,-13.55,2.96,Health technology,america,Health Technology,Buy,Buy,-2.70,-2.28,3.98,-0.20,-1.02,-3.13,15.68,90.66,263.98,498.89,2.03,2.21,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,55.51,8.66,11.72,52.37,73.12,75.40,0.00,226.40,-0.58,-0.05,3271.00,-0.76,5256943.00,28.64,221.59,0.00,1347541.00,14.78,109.29,0.00,6.43,0.00,18.52,19.67,41.86,455014619550.90,7.24,21.57,15.59,223.22,214.65,211.06,216.33,220.42
[object Object],UNH,UnitedHealth Group Incorporated,NYSE,411.04,stock,common,100.00,1.00,false,0.00,USD,0.62,6756457.00,0.90,373283642822.78,USD,31.04,13.24,-44.65,2.16,Health services,america,Health Services,Buy,Buy,0.62,3.50,4.25,42.82,23.21,24.22,30.12,2.48,198.42,284295.22,2.16,2.20,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,69.17,31.18,22.60,102.24,81.55,81.63,0.00,406.80,-0.42,-0.51,40117.00,-0.45,6756457.00,-7.06,410.83,-0.05,976381.00,27.89,31.04,0.00,0.83,3.81,16.16,19.02,0.00,458638642822.78,1.02,0.00,0.00,400.30,388.92,366.41,326.12,332.12
[object Object],CVX,Chevron Corporation,NYSE,180.40,stock,common,100.00,1.00,false,0.00,USD,-3.64,10172376.00,1.31,359284241551.30,USD,31.31,5.76,-33.93,3.73,Energy minerals,america,Energy Minerals,Buy,Buy,-3.64,-4.40,-4.35,-8.65,22.31,18.56,22.65,63.96,79.27,4481.59,2.50,2.14,Sell,Sell,StrongSell,Strong sell,Sell,Sell,39.73,-5.43,-1.29,-168.17,39.12,48.18,falling_window_bearish,179.27,-4.25,-2.25,107466.00,-4.44,10172376.00,16.88,180.76,0.20,1542101.00,52.83,31.31,0.00,1.97,1.96,11.46,25.64,64.83,404842241551.30,2.14,22.41,10.08,187.22,187.55,188.24,188.21,171.55
[object Object],GE,GE Aerospace,NYSE,342.26,stock,common,100.00,1.00,false,0.00,USD,2.08,5218425.00,1.23,357092604546.34,USD,42.18,8.11,26.53,0.46,Electronic technology,america,Electronic Technology,Buy,Buy,2.08,3.85,19.05,12.07,14.42,10.50,45.64,409.21,134.65,7080.13,3.22,2.86,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,65.92,17.66,24.53,156.17,92.29,88.15,"rising_window_bullish,long_upper_shadow_bearish",340.85,1.66,1.48,23616.00,2.43,5218425.00,19.21,341.79,-0.14,989417.00,27.26,42.18,1.56,7.31,19.78,40.76,48.39,32.85,367672604546.34,7.61,41.97,36.79,326.95,309.51,304.11,307.73,304.24
[object Object],PG,Procter & Gamble Company,NYSE,150.46,stock,common,100.00,1.00,false,0.00,USD,0.57,9122902.00,1.07,350361025189.00,USD,22.01,6.84,8.59,2.85,Consumer non-durables,america,Consumer Non-Durables,Buy,Buy,0.57,3.20,4.92,-1.67,2.57,5.14,-7.56,11.30,80.41,10331.82,1.84,1.91,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,61.49,10.18,3.87,139.46,88.87,87.99,0.00,148.87,-0.49,0.26,7800.00,-0.57,9122902.00,33.53,150.45,-0.01,1965017.00,-15.36,22.01,2.55,4.17,6.52,18.73,24.19,29.55,376066025189.00,4.34,17.98,15.67,145.96,144.54,144.81,149.15,149.05
[object Object],KO,Coca-Cola Company,NYSE,80.91,stock,common,100.00,1.00,false,0.00,USD,-2.07,19960510.00,1.20,348113864326.02,USD,25.47,3.18,27.17,2.49,Consumer non-durables,america,Consumer Non-Durables,Buy,Buy,-2.07,2.02,-0.55,3.73,14.65,15.83,12.74,45.94,79.32,31125.54,1.88,1.71,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,53.18,2.27,1.95,7.46,72.06,80.76,0.00,81.07,-1.88,-1.02,154387.00,-1.86,19960510.00,69.77,81.00,0.11,2903846.00,12.05,25.47,0.96,7.15,10.35,23.86,27.79,25.26,380284864326.02,7.63,23.98,22.50,80.40,80.15,78.73,77.91,73.54
[object Object],NFLX,"Netflix, Inc.",NASDAQ,81.67,stock,common,100.00,1.00,false,0.00,USD,1.66,36357540.00,0.99,343895884739.72,USD,26.39,3.09,46.24,0.00,Technology services,america,Technology Services,Buy,Buy,1.66,0.01,-6.87,-14.30,-14.91,-13.24,-32.31,64.99,763.23,70522.70,2.18,2.21,Sell,Sell,StrongSell,Strong sell,Neutral,Neutral,35.84,-4.18,-5.44,-81.31,16.37,12.26,0.00,80.72,0.47,0.59,405800.00,0.34,36357540.00,2.87,81.71,0.05,5099179.00,-28.39,26.39,0.56,7.30,11.05,27.75,29.51,28.55,348342677739.72,7.37,24.32,11.06,81.79,85.79,90.51,89.34,99.01
[object Object],MS,Morgan Stanley,NYSE,217.98,stock,common,100.00,1.00,false,0.00,USD,1.84,5859417.00,0.99,343816554356.77,USD,19.74,11.04,29.55,1.87,Finance,america,Finance,Buy,Buy,1.84,2.21,12.43,38.58,22.43,22.11,67.43,140.86,777.54,3105.59,2.70,2.44,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,66.61,6.97,12.40,116.65,78.81,67.96,0.00,218.29,1.99,1.30,6651.00,2.20,5859417.00,24.82,218.30,0.15,1675425.00,53.52,19.74,0.66,4.59,3.29,8.19,8.80,0.00,882306554356.77,7.13,0.00,0.00,212.92,201.82,195.00,182.35,174.45
[object Object],KLAC,KLA Corporation,NASDAQ,256.42,stock,common,100.00,1.00,false,0.00,USD,0.74,18341409.00,1.45,334955095528.11,USD,72.49,3.54,28.55,0.31,Electronic technology,america,Electronic Technology,Buy,Buy,0.74,26.32,40.06,77.24,109.66,103.55,198.51,694.19,3409.72,221667.50,9.32,5.62,StrongBuy,Strong buy,StrongBuy,Strong buy,Neutral,Neutral,76.07,62.42,40.41,212.85,94.09,86.61,0.00,264.28,3.83,4.11,204064.00,3.55,18341409.00,82.15,256.46,0.02,3973876.00,151.80,72.49,2.52,25.62,57.49,76.75,84.20,68.14,336142517528.11,25.68,61.47,57.36,221.35,196.83,188.54,168.02,142.04
