ticker-view,name,description,exchange,close,type,typespecs,pricescale,minmov,fractional,minmove2,currency,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,AnalystRating,AnalystRating.tr,change,Perf.W,Perf.1M,Perf.3M,Perf.6M,Perf.YTD,Perf.Y,Perf.5Y,Perf.10Y,Perf.All,Volatility.W,Volatility.M,TechRating_1D,TechRating_1D.tr,MARating_1D,MARating_1D.tr,OsRating_1D,OsRating_1D.tr,RSI,Mom,AO,CCI20,Stoch.K,Stoch.D,candlestick_patterns_1D,premarket_close,premarket_change,premarket_gap,premarket_volume,gap,volume,volume_change,postmarket_close,postmarket_change,postmarket_volume,Perf.1Y.MarketCap,price_earnings_ttm,price_earnings_growth_ttm,price_sales_current,price_book_fq,price_to_cash_f_operating_activities_ttm,price_free_cash_flow_ttm,price_to_cash_ratio,enterprise_value_current,enterprise_value_to_revenue_ttm,enterprise_value_to_ebit_ttm,enterprise_value_ebitda_ttm,SMA10,SMA30,SMA50,SMA100,SMA200
[object Object],TSLA,"Tesla, Inc.",NASDAQ,407.76,stock,common,100.00,1.00,false,0.00,USD,0.30,33409399.00,0.72,1531433905193.00,USD,372.52,1.09,-39.80,0.00,Consumer durables,america,Consumer Durables,Neutral,Neutral,0.30,-4.73,4.14,17.75,-6.47,-10.93,35.90,84.73,2680.69,32091.62,5.17,4.49,Buy,Buy,StrongBuy,Strong buy,Buy,Buy,51.22,32.64,-4.20,53.40,53.21,53.81,0.00,410.59,0.99,-0.63,423857.00,0.97,33409399.00,-11.69,407.59,-0.04,2026620.00,57.11,372.52,0.00,14.70,18.20,87.29,206.09,32.01,1502939905193.00,15.36,283.73,129.70,406.19,405.18,409.20,397.34,418.14
[object Object],LLY,Eli Lilly and Company,NYSE,1188.58,stock,common,100.00,1.00,false,0.00,USD,-2.33,2010190.00,0.59,1119334944746.00,USD,42.78,27.78,130.14,0.54,Health technology,america,Health Technology,Buy,Buy,-2.33,-0.37,3.13,23.34,9.36,10.42,50.52,405.41,1394.32,42219.40,3.18,3.15,Buy,Buy,StrongBuy,Strong buy,Sell,Sell,57.13,60.89,74.14,43.53,75.13,80.73,0.00,1218.00,0.09,0.16,9599.00,-0.55,2010190.00,-3.73,1188.14,-0.04,337312.00,51.96,42.78,0.34,15.09,35.95,51.99,90.07,201.60,1157422944746.00,16.02,33.87,31.96,1210.01,1148.48,1086.75,1020.51,996.33
[object Object],MU,"Micron Technology, Inc.",NASDAQ,979.30,stock,common,100.00,1.00,false,0.00,USD,-1.24,31766966.00,0.57,1106014616145.00,USD,22.17,44.17,697.29,0.05,Electronic technology,america,Electronic Technology,StrongBuy,Strong buy,-1.24,-5.97,8.19,133.01,194.31,231.83,687.98,1143.56,7556.76,69230.97,6.16,6.90,Neutral,Neutral,Neutral,Neutral,Sell,Sell,49.12,-234.26,-35.60,-76.63,22.45,18.15,0.00,965.59,-2.63,-1.99,1127546.00,-2.69,31766966.00,-22.73,982.98,0.38,1644021.00,755.72,22.17,0.03,12.58,10.98,21.80,42.84,43.05,1086341616145.00,12.03,18.30,15.89,1028.26,1026.07,899.05,658.96,464.48
[object Object],BRK.B,Berkshire Hathaway Inc. Class B,NYSE,493.71,stock,common,100.00,1.00,false,0.00,USD,-0.35,2736904.00,0.55,1064448288460.00,USD,14.70,33.59,-10.48,0.00,Finance,america,Finance,Neutral,Neutral,-0.35,-1.69,1.14,2.00,-1.05,-1.45,3.31,76.93,243.45,2028.06,1.67,1.35,Neutral,Neutral,Buy,Buy,Neutral,Neutral,50.82,5.90,11.44,-21.02,32.47,47.82,0.00,496.28,0.17,0.17,7136.00,0.14,2736904.00,-19.34,494.00,0.06,501850.00,4.07,14.70,0.00,2.85,1.46,23.41,44.61,2.68,815449288460.00,2.17,13.45,10.97,499.71,490.06,485.50,484.76,490.42
[object Object],AMD,"Advanced Micro Devices, Inc.",NASDAQ,557.89,stock,common,100.00,1.00,false,0.00,USD,2.04,20703071.00,0.67,909695784774.00,USD,183.10,3.05,123.35,0.00,Electronic technology,america,Electronic Technology,Buy,Buy,2.04,3.67,19.21,133.43,171.19,154.86,290.13,511.59,10775.05,121619.68,6.37,5.69,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,57.47,25.32,20.72,94.47,50.71,40.98,0.00,543.70,-0.55,-0.86,195522.00,-0.50,20703071.00,-23.04,559.90,0.36,1349177.00,292.69,183.10,1.45,24.09,14.11,94.65,107.36,74.49,901208784774.00,24.06,204.77,121.46,539.09,521.18,481.90,354.18,287.66
[object Object],WMT,Walmart Inc.,NASDAQ,113.90,stock,common,100.00,1.00,false,0.00,USD,1.51,12461695.00,0.48,906425221811.00,USD,40.12,2.84,21.78,0.85,Retail trade,america,Retail Trade,Buy,Buy,1.51,4.18,-4.85,-11.51,1.47,2.22,17.84,142.87,363.83,647869.05,2.42,2.17,Sell,Sell,StrongSell,Strong sell,Buy,Buy,44.02,-1.88,-4.70,-51.75,43.60,36.66,0.00,111.65,-0.50,-0.41,91230.00,-0.23,12461695.00,-39.11,114.00,0.09,2478716.00,11.17,40.12,1.81,1.24,9.61,22.28,72.58,84.92,976520221811.00,1.35,32.35,21.78,112.56,116.36,121.29,123.39,117.29
[object Object],JPM,JPMorgan Chase & Co.,NYSE,336.47,stock,common,100.00,1.00,false,0.00,USD,0.30,6299028.00,0.54,901575229133.00,USD,16.12,20.88,2.48,1.75,Finance,america,Finance,Buy,Buy,0.30,-0.46,7.65,8.54,2.16,4.33,18.89,117.99,439.04,3421.14,1.86,2.03,Buy,Buy,StrongBuy,Strong buy,Sell,Sell,60.89,1.35,16.05,89.35,51.43,57.01,0.00,337.70,0.66,0.11,16367.00,0.60,6299028.00,-59.55,336.82,0.10,2505630.00,11.49,16.12,6.49,4.89,2.62,6.17,6.17,0.00,2143696229133.00,7.53,0.00,0.00,333.38,322.07,315.08,307.20,309.08
[object Object],ASML,ASML Holding NV,EURONEXT,1569.00,stock,common,10.00,2.00,false,0.00,EUR,-2.11,500202.00,0.76,685008972141.80,USD,60.67,29.88,16.87,0.48,Electronic technology,netherlands,Electronic Technology,Buy,Buy,-2.11,-1.22,4.59,26.08,52.98,70.65,130.40,175.26,1739.61,6032.64,3.61,3.88,Neutral,Neutral,Buy,Buy,Sell,Sell,50.85,-9.20,16.12,-75.20,28.78,23.34,0.00,0.00,0.00,0.00,0.00,-2.23,500202.00,-7.85,1569.00,0.00,192603.00,138.72,60.67,3.67,18.35,29.03,57.46,67.46,72.25,678527645576.80,17.43,50.10,46.01,1602.62,1573.65,1473.91,1339.48,1158.31
[object Object],ASML,ASML Holding NV Sponsored ADR,NASDAQ,1797.32,dr,0.00,100.00,1.00,false,0.00,USD,-0.38,1218431.00,0.56,685008972141.80,USD,59.93,29.99,26.40,0.42,Electronic technology,america,Electronic Technology,Buy,Buy,-0.38,-2.53,2.91,21.25,45.79,58.53,122.18,156.76,1713.28,65509.56,3.55,3.78,Neutral,Neutral,Buy,Buy,Sell,Sell,51.23,-43.86,22.66,-60.94,25.74,22.30,spinning_top_white,1782.46,-1.21,-0.81,45663.00,-1.13,1218431.00,-21.26,1800.22,0.16,223333.00,130.30,59.93,2.28,17.81,28.86,58.52,69.12,71.83,678475191601.80,17.37,49.92,45.83,1822.21,1791.00,1683.28,1543.27,1336.69
[object Object],V,Visa Inc. Class A,NYSE,348.97,stock,common,100.00,1.00,false,0.00,USD,0.22,4703192.00,0.46,657503055991.00,USD,30.68,11.37,15.70,0.75,Finance,america,Finance,StrongBuy,Strong buy,0.22,-1.00,6.84,13.04,-0.91,-0.26,-2.20,46.89,354.33,2246.02,2.88,2.17,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,60.92,18.45,18.16,68.51,57.13,61.96,0.00,351.26,0.88,-0.06,9243.00,0.70,4703192.00,-28.81,349.50,0.15,1190807.00,-3.69,30.68,1.95,15.51,18.72,29.38,31.56,41.99,666084055991.00,15.48,23.02,22.04,348.83,332.58,330.08,320.02,329.11
[object Object],JNJ,Johnson & Johnson,NYSE,256.98,stock,common,100.00,1.00,false,0.00,USD,-0.82,6534728.00,0.75,618606661647.00,USD,29.71,8.65,-3.86,2.04,Health technology,america,Health Technology,Buy,Buy,-0.82,0.47,7.59,6.19,24.80,24.25,64.63,51.41,109.42,41017.26,2.53,2.18,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,59.76,12.10,21.83,62.21,77.10,84.10,0.00,260.17,0.41,0.35,4244.00,0.42,6534728.00,1.69,257.16,0.07,1064657.00,63.35,29.71,0.00,6.57,7.62,27.48,35.33,28.50,651542661647.00,6.76,25.15,19.37,259.02,241.78,236.11,237.82,221.07
[object Object],XOM,Exxonmobil Holdings Corporation,NYSE,138.88,stock,common,100.00,1.00,false,0.00,USD,1.03,9753512.00,0.60,575582009299.00,USD,23.44,5.93,-21.60,2.94,Energy minerals,america,Energy Minerals,Buy,Buy,1.03,1.26,-8.17,-9.84,12.70,15.65,22.14,129.86,48.14,6340.81,2.45,1.91,Sell,Sell,Sell,Sell,Buy,Buy,44.25,1.33,-4.97,-24.63,46.53,56.30,tweezer_bottom_bullish,138.20,0.54,-0.01,50980.00,0.32,9753512.00,-30.88,138.70,-0.13,1650612.00,19.31,23.44,0.00,1.75,2.26,12.23,31.05,69.18,621423009299.00,1.89,18.96,10.39,137.83,142.76,146.86,150.70,136.31
[object Object],INTC,Intel Corporation,NASDAQ,109.84,stock,common,100.00,1.00,false,0.00,USD,-2.40,70844285.00,0.63,552055821594.00,USD,0.00,-0.63,86.00,0.00,Electronic technology,america,Electronic Technology,Neutral,Neutral,-2.40,-14.80,3.59,78.54,162.62,190.81,364.83,95.24,222.68,272253.09,6.34,7.05,Sell,Sell,Sell,Sell,Neutral,Neutral,43.31,-23.03,-6.48,-133.21,17.04,15.45,falling_window_bearish,109.60,-2.61,-2.61,1942235.00,-2.63,70844285.00,-28.69,109.60,-0.22,4976761.00,568.90,0.00,0.00,10.64,4.95,55.94,0.00,17.03,577892821594.00,10.75,435.82,42.83,121.22,119.77,117.00,84.78,62.47
[object Object],AMAT,"Applied Materials, Inc.",NASDAQ,602.50,stock,common,100.00,1.00,false,0.00,USD,2.35,6279311.00,0.42,478360545502.00,USD,56.61,10.64,29.54,0.32,Producer manufacturing,america,Producer Manufacturing,StrongBuy,Strong buy,2.35,-8.25,19.83,49.69,108.91,125.59,204.29,343.05,2310.00,1088643.92,7.64,6.32,Buy,Buy,StrongBuy,Strong buy,Sell,Sell,53.92,-65.50,32.49,-25.84,28.10,21.50,0.00,578.25,-1.77,-1.18,77241.00,-1.77,6279311.00,-56.45,604.41,0.32,1019347.00,238.92,56.61,1.87,16.21,20.01,60.23,90.10,58.41,477387545502.00,16.45,54.59,51.70,620.74,565.54,508.16,438.12,349.23
[object Object],CSCO,"Cisco Systems, Inc.",NASDAQ,121.31,stock,common,100.00,1.00,false,0.00,USD,2.54,26178739.00,0.97,478135447719.00,USD,39.55,3.07,25.71,1.36,Electronic technology,america,Electronic Technology,Buy,Buy,2.54,3.66,1.33,44.61,65.16,58.28,75.16,124.48,313.46,156919.34,3.45,2.87,StrongBuy,Strong buy,StrongBuy,Strong buy,Neutral,Neutral,57.74,2.34,-4.08,58.44,56.08,32.53,0.00,117.54,-0.65,-0.07,10672.00,-0.58,26178739.00,22.94,121.66,0.29,4247461.00,69.79,39.55,1.50,7.76,9.78,37.09,40.98,29.03,494496447719.00,8.14,34.00,28.95,115.78,119.62,113.75,97.34,86.11
[object Object],MA,Mastercard Incorporated Class A,NYSE,526.74,stock,common,100.00,1.00,false,0.00,USD,0.68,1616974.00,0.37,465418964261.00,USD,30.48,17.28,21.21,0.62,Finance,america,Finance,StrongBuy,Strong buy,0.68,-0.56,5.88,4.93,-8.89,-7.70,-6.88,40.46,491.51,12970.47,3.01,2.27,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,60.90,37.82,27.60,79.70,66.32,70.20,long_lower_shadow_bullish,526.01,0.54,-0.35,2599.00,0.78,1616974.00,-43.14,526.01,-0.14,319611.00,-9.49,30.48,1.43,13.74,69.54,26.36,27.09,53.63,475611964261.00,13.98,23.52,22.24,521.86,500.01,499.53,503.61,529.61
[object Object],CAT,Caterpillar Inc.,NYSE,952.41,stock,common,100.00,1.00,false,0.00,USD,1.49,1959444.00,0.44,438715295587.00,USD,47.38,20.10,-2.05,0.63,Producer manufacturing,america,Producer Manufacturing,Buy,Buy,1.49,-4.88,5.62,20.46,56.14,64.89,135.36,340.89,1121.04,27522.63,4.57,3.39,Neutral,Neutral,Buy,Buy,Sell,Sell,49.76,-104.60,8.52,-52.79,22.43,21.98,0.00,931.00,-0.79,0.07,17284.00,-0.82,1959444.00,-44.35,952.65,0.03,596849.00,144.66,47.38,0.00,6.18,23.51,36.01,56.15,108.95,477708295587.00,6.75,39.44,33.11,979.94,949.43,925.65,834.87,709.04
[object Object],ABBV,"AbbVie, Inc.",NYSE,248.08,stock,common,100.00,1.00,false,0.00,USD,-0.73,5780990.00,0.47,438305972639.00,USD,122.36,2.03,-13.55,2.72,Health technology,america,Health Technology,Buy,Buy,-0.73,-1.67,9.32,16.17,10.87,8.46,30.23,112.40,290.80,570.49,3.06,2.64,Buy,Buy,StrongBuy,Strong buy,Sell,Sell,60.34,4.94,22.31,42.38,73.76,79.16,0.00,250.50,0.24,0.65,2625.00,0.44,5780990.00,4.61,248.40,0.13,719848.00,31.65,122.36,0.00,7.06,0.00,20.74,22.03,46.86,501816972639.00,7.99,23.79,17.19,253.16,233.87,223.92,219.87,222.79
[object Object],LRCX,Lam Research Corporation,NASDAQ,350.33,stock,common,100.00,1.00,false,0.00,USD,-0.80,6890932.00,0.45,438112537375.00,USD,66.12,5.30,47.60,0.30,Producer manufacturing,america,Producer Manufacturing,Buy,Buy,-0.80,-10.42,8.36,33.11,71.18,96.98,247.14,467.33,3998.87,157549.30,6.23,6.05,Neutral,Neutral,Neutral,Neutral,Sell,Sell,49.05,-51.49,-9.04,-86.91,25.88,18.93,0.00,340.20,-3.67,-1.55,45511.00,-3.34,6890932.00,-43.14,351.48,0.33,2315790.00,287.06,66.12,1.40,20.48,41.39,63.34,73.35,92.71,437096080375.00,20.16,58.85,55.70,367.90,357.73,329.29,282.71,228.26
[object Object],BAC,Bank of America Corp,NYSE,59.67,stock,common,100.00,1.00,false,0.00,USD,0.71,21916580.00,0.64,423453532118.00,USD,14.81,4.03,20.32,1.88,Finance,america,Finance,StrongBuy,Strong buy,0.71,1.25,9.41,13.01,6.23,8.43,27.23,49.96,348.98,1819.04,2.01,1.85,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,66.61,1.48,3.86,120.24,61.91,67.37,spinning_top_white,59.55,0.51,0.00,82121.00,0.66,21916580.00,-24.95,59.65,-0.03,4896320.00,12.89,14.81,0.72,3.71,1.54,6.86,6.86,0.00,1169409532118.00,6.00,0.00,0.00,58.68,56.13,54.33,52.37,52.77
[object Object],COST,Costco Wholesale Corporation,NASDAQ,916.25,stock,common,100.00,1.00,false,0.00,USD,0.36,2102257.00,0.65,406337469559.00,USD,46.08,19.88,12.78,0.59,Retail trade,america,Retail Trade,Buy,Buy,0.36,-1.16,-6.26,-10.74,0.03,6.40,-7.17,121.30,455.10,36246.87,2.45,1.89,Sell,Sell,StrongSell,Strong sell,Neutral,Neutral,36.12,-25.99,-28.41,-186.67,24.84,33.10,tweezer_bottom_bullish,912.47,-0.05,0.33,10231.00,0.08,2102257.00,-53.75,915.28,-0.11,479260.00,-5.87,46.08,3.59,1.38,12.13,27.15,46.24,20.36,394573469559.00,1.34,35.15,28.61,939.11,957.65,985.50,990.90,956.81
[object Object],ORCL,Oracle Corporation,NYSE,140.64,stock,common,100.00,1.00,false,0.00,USD,-2.48,29842309.00,0.77,405109432265.00,USD,24.15,5.82,34.18,1.42,Technology services,america,Technology Services,Buy,Buy,-2.48,-1.86,-29.15,2.42,-26.62,-28.78,-41.39,60.68,243.86,222174.90,5.39,4.76,StrongSell,Strong sell,StrongSell,Strong sell,Neutral,Neutral,30.86,-11.82,-40.06,-73.06,8.47,8.06,0.00,145.51,0.89,0.06,561839.00,0.99,29842309.00,-15.27,140.85,0.15,2390248.00,-36.46,24.15,0.72,6.24,10.79,12.82,0.00,12.85,546149432265.00,8.11,24.33,17.21,143.63,180.83,183.07,168.97,195.72
[object Object],UNH,UnitedHealth Group Incorporated,NYSE,424.62,stock,common,100.00,1.00,false,0.00,USD,-1.64,3798624.00,0.65,385616248675.00,USD,32.07,13.24,-44.65,2.11,Health services,america,Health Services,Buy,Buy,-1.64,-0.82,2.69,37.89,22.28,28.32,40.11,3.31,200.57,293691.11,2.43,2.25,Buy,Buy,StrongBuy,Strong buy,Neutral,Neutral,59.10,9.09,21.21,91.17,82.75,84.15,0.00,432.00,0.07,-0.15,10625.00,-0.00,3798624.00,-31.75,424.50,-0.03,661505.00,38.84,32.07,0.00,0.87,3.94,16.69,19.65,0.00,470971248675.00,1.05,0.00,0.00,424.33,407.81,397.33,346.87,339.48
[object Object],GE,GE Aerospace,NYSE,359.27,stock,common,100.00,1.00,false,0.00,USD,0.06,2335067.00,0.47,374839773221.00,USD,44.28,8.11,26.53,0.43,Electronic technology,america,Electronic Technology,Buy,Buy,0.06,-5.40,9.04,14.76,13.30,15.99,43.36,452.53,132.72,7436.97,2.73,2.51,Buy,Buy,Buy,Buy,Sell,Sell,56.13,-12.09,21.86,-16.00,29.39,41.61,0.00,356.80,-0.62,0.27,1589.00,-0.62,2335067.00,-23.33,360.00,0.20,469743.00,49.88,44.28,1.67,7.83,20.76,42.78,50.79,34.48,385419773221.00,7.98,43.99,38.57,368.89,348.09,326.99,317.68,311.10
[object Object],KO,Coca-Cola Company,NYSE,83.49,stock,common,100.00,1.00,false,0.00,USD,1.04,10694517.00,0.52,359214248211.00,USD,26.29,3.18,27.17,2.49,Consumer non-durables,america,Consumer Non-Durables,Buy,Buy,1.04,2.28,0.98,7.07,20.25,19.53,20.49,53.70,84.10,32121.23,2.42,1.79,StrongBuy,Strong buy,StrongBuy,Strong buy,Buy,Buy,58.01,3.07,2.36,73.74,63.37,67.33,0.00,82.71,0.10,0.12,49003.00,0.12,10694517.00,-32.24,83.45,-0.05,1748575.00,14.59,26.29,0.96,7.16,10.68,24.62,28.67,26.06,391385248211.00,7.86,24.68,23.15,82.85,81.03,80.59,78.89,74.74
[object Object],CVX,Chevron Corporation,NYSE,176.40,stock,common,100.00,1.00,false,0.00,USD,1.35,5996591.00,0.58,351317835940.00,USD,30.61,5.76,-33.93,3.96,Energy minerals,america,Energy Minerals,Buy,Buy,1.35,4.83,-6.76,-7.02,9.87,15.93,15.45,70.34,68.30,4380.00,2.09,1.81,Neutral,Neutral,Neutral,Neutral,Buy,Buy,49.58,4.16,-6.45,14.49,74.84,64.11,0.00,175.31,0.72,0.06,16766.00,0.53,5996591.00,-8.87,176.25,-0.09,994762.00,27.69,30.61,0.00,1.83,1.91,11.20,25.07,63.39,396875835940.00,2.10,21.97,9.88,170.87,178.61,182.75,187.58,172.81
